treatment,metric,max_deviation,max_deviation_day,resistance,peak_response,t_max_days,return_time_days,elasticity,settling_time_days,overshoot,overshoot_pct,auc_burden,steady_state_error,rise_time_days,final_value,initial_value
anti_inflammatory_doxycycline_msc,mean_fibronectin_wound,0.37398800000000004,34.166666666666664,2.6738825844679504,0.506248,4.166666666666667,,,33.333333333333336,0.37398800000000004,73.87446468924323,9.34185291666667,,,0.13226,0.224775
anti_inflammatory_doxycycline_msc_npwt,wound_closure_pct,100.0,0.0,0.01,100.0,18.333333333333332,18.333333333333332,5.454545454545455,18.333333333333332,100.0,100.0,1090.277725,0.0,14.999999999999998,100.0,0.0
anti_inflammatory_doxycycline_msc_npwt,mean_infl_wound,0.511163,1.6666666666666667,1.9563231298039958,0.511163,1.6666666666666667,32.5,0.015728092307692308,34.166666666666664,0.5084749700000001,99.47413447373931,4.184715337499999,0.00268803,,0.00268803,0.0
anti_inflammatory_doxycycline_msc_npwt,mean_collagen_wound,1.2898,0.0,0.7753140021708792,1.2898,20.833333333333332,17.5,0.07370285714285714,18.333333333333332,0.0,0.0,27.39923516666668,,8.333333333333334,1.2898,0.0
anti_inflammatory_doxycycline_msc_npwt,mean_perfusion_wound,1.0,0.0,1.0,0.489589,5.833333333333333,3.3333333333333335,0.3,30.833333333333332,0.432231,43.223099999999995,18.863287083333333,0.567769,1.6666666666666667,0.432231,0.0
anti_inflammatory_doxycycline_msc_npwt,scar_magnitude,1.01425,34.166666666666664,0.9859502095144195,1.01425,34.166666666666664,,,19.166666666666668,0.0,0.0,27.324607750000006,1.01425,,1.01425,0.0
anti_inflammatory_doxycycline_msc_npwt,n_neutrophils,9.0,1.6666666666666667,0.1111111111111111,9.0,1.6666666666666667,7.499999999999999,1.2000000000000002,9.166666666666666,9.0,100.0,37.50000000000001,0.0,,0.0,0.0
anti_inflammatory_doxycycline_msc_npwt,mean_mmp_wound,0.310682,2.5,3.218725256049594,0.310682,2.5,31.666666666666664,0.00981101052631579,34.166666666666664,0.31029969900000004,99.8769478115887,2.5668429854166677,0.000382301,,0.000382301,0.0
anti_inflammatory_doxycycline_msc_npwt,mean_fibronectin_wound,0.357222,34.166666666666664,2.799379657467905,0.478079,5.833333333333333,,,30.0,0.357222,74.72028681452228,8.152056666666667,,,0.120857,0.224775
anti_inflammatory_doxycycline_npwt,wound_closure_pct,100.0,0.0,0.01,100.0,22.5,22.5,4.444444444444445,22.5,100.0,100.0,1277.7779166666662,0.0,18.333333333333332,100.0,0.0
anti_inflammatory_doxycycline_npwt,mean_infl_wound,0.510246,1.6666666666666667,1.9598389796294338,0.510246,1.6666666666666667,32.5,0.015699876923076922,34.166666666666664,0.5066196199999999,99.28928791210512,4.243578524999998,0.00362638,,0.00362638,0.0
anti_inflammatory_doxycycline_npwt,mean_collagen_wound,0.260848,0.0,3.8336502484205357,0.260848,21.666666666666668,18.333333333333332,0.01422807272727273,19.166666666666668,0.0,0.0,5.348011316666668,,8.333333333333332,0.260848,0.0
anti_inflammatory_doxycycline_npwt,mean_perfusion_wound,1.0,0.0,1.0,0.422437,11.666666666666666,5.0,0.2,27.5,0.367127,36.7127,21.656805333333335,0.632873,3.333333333333333,0.367127,0.0
anti_inflammatory_doxycycline_npwt,scar_magnitude,1.03088,34.166666666666664,0.9700450100884681,1.03088,34.166666666666664,,,21.666666666666668,0.0,0.0,27.117418,1.03088,,1.03088,0.0
anti_inflammatory_doxycycline_npwt,n_neutrophils,12.0,3.3333333333333335,0.08333333333333333,12.0,3.3333333333333335,4.166666666666666,2.8800000000000003,7.5,12.0,100.0,43.333333333333336,0.0,,0.0,0.0
anti_inflammatory_doxycycline_npwt,mean_mmp_wound,0.350034,3.3333333333333335,2.856865333081929,0.350034,3.3333333333333335,30.833333333333332,0.011352454054054054,34.166666666666664,0.349483027,99.84259443368359,2.142722637916666,0.000550973,,0.000550973,0.0
anti_inflammatory_doxycycline_npwt,mean_fibronectin_wound,0.35503,34.166666666666664,2.816663380559389,0.477439,5.833333333333333,,,30.833333333333332,0.35503,74.3613320235674,8.458974166666666,,,0.122409,0.224775
anti_inflammatory_growth_factor,wound_closure_pct,100.0,0.0,0.01,100.0,24.166666666666668,24.166666666666668,4.137931034482758,24.166666666666668,100.0,100.0,1642.361133333334,0.0,16.666666666666668,100.0,0.0
anti_inflammatory_growth_factor,mean_infl_wound,0.443918,1.6666666666666667,2.252668285584275,0.443918,1.6666666666666667,32.5,0.013659015384615385,34.166666666666664,0.44342335899999996,99.88857379065502,3.8640959545833335,0.000494641,,0.000494641,0.0
anti_inflammatory_growth_factor,mean_collagen_wound,1.52856,0.0,0.6542104987700843,1.52856,21.666666666666668,17.5,0.08734628571428571,18.333333333333332,0.0,0.0,33.530557833333354,,10.0,1.52856,0.0
anti_inflammatory_growth_factor,mean_perfusion_wound,1.0,0.0,1.0,0.424045,10.833333333333334,5.0,0.2,26.666666666666668,0.363444,36.3444,21.729524083333335,0.636556,3.333333333333333,0.363444,0.0
anti_inflammatory_growth_factor,scar_magnitude,0.936222,34.166666666666664,1.068122731574349,0.936222,34.166666666666664,,,20.0,0.0,0.0,24.958919000000005,0.936222,,0.936222,0.0
anti_inflammatory_growth_factor,n_neutrophils,11.0,2.5,0.09090909090909091,11.0,2.5,6.666666666666666,1.6500000000000001,9.166666666666666,11.0,100.0,44.16666666666667,0.0,,0.0,0.0
anti_inflammatory_growth_factor,mean_mmp_wound,0.513421,4.166666666666667,1.9477193180645123,0.513421,4.166666666666667,29.999999999999996,0.017114033333333337,34.166666666666664,0.4838525,94.24088613438096,8.391520458333332,0.0295685,,0.0295685,0.0
anti_inflammatory_growth_factor,mean_fibronectin_wound,0.371508,34.166666666666664,2.6917320757561076,0.487391,5.0,,,31.666666666666668,0.371508,76.22381209337061,8.715450833333334,,,0.115883,0.224775
anti_inflammatory_growth_factor_hbo,wound_closure_pct,100.0,0.0,0.01,100.0,22.5,22.5,4.444444444444445,22.5,100.0,100.0,1590.2778583333331,0.0,16.666666666666668,100.0,0.0
anti_inflammatory_growth_factor_hbo,mean_infl_wound,0.446869,1.6666666666666667,2.2377922836446476,0.446869,1.6666666666666667,32.5,0.013749815384615385,34.166666666666664,0.446482602,99.91353215371842,3.7654379341666675,0.000386398,,0.000386398,0.0
anti_inflammatory_growth_factor_hbo,mean_collagen_wound,3.19035,0.0,0.3134452332816149,3.19035,21.666666666666668,18.333333333333332,0.17401909090909093,19.166666666666668,0.0,0.0,68.04276850000001,,9.999999999999998,3.19035,0.0
anti_inflammatory_growth_factor_hbo,mean_perfusion_wound,1.0,0.0,1.0,0.594492,8.333333333333334,3.3333333333333335,0.3,30.0,0.482549,48.2549,16.602476333333335,0.517451,1.6666666666666667,0.482549,0.0
anti_inflammatory_growth_factor_hbo,scar_magnitude,0.917011,34.166666666666664,1.0904994596575177,0.917011,34.166666666666664,,,20.0,0.0,0.0,24.67847425,0.917011,,0.917011,0.0
anti_inflammatory_growth_factor_hbo,n_neutrophils,10.0,3.3333333333333335,0.1,10.0,3.3333333333333335,5.833333333333332,1.7142857142857146,9.166666666666666,10.0,100.0,42.50000000000001,0.0,,0.0,0.0
anti_inflammatory_growth_factor_hbo,mean_mmp_wound,0.554834,3.3333333333333335,1.8023408803353795,0.554834,3.3333333333333335,30.833333333333332,0.01799461621621622,34.166666666666664,0.5365943000000001,96.71258430449468,9.202700208333336,0.0182397,,0.0182397,0.0
anti_inflammatory_growth_factor_hbo,mean_fibronectin_wound,0.369884,34.166666666666664,2.703550302256924,0.486835,5.0,,,31.666666666666668,0.369884,75.97728183059968,8.648919166666667,,,0.116951,0.224775
anti_inflammatory_growth_factor_hbo_moisture,wound_closure_pct,100.0,0.0,0.01,100.0,20.833333333333332,20.833333333333332,4.800000000000001,20.833333333333332,100.0,100.0,1163.1942999999999,0.0,17.5,100.0,0.0
anti_inflammatory_growth_factor_hbo_moisture,mean_infl_wound,0.512376,1.6666666666666667,1.9516917263884332,0.512376,1.6666666666666667,32.5,0.015765415384615386,34.166666666666664,0.5072538000000001,99.00030446390933,4.637860558333332,0.0051222,,0.0051222,0.0
anti_inflammatory_growth_factor_hbo_moisture,mean_collagen_wound,1.87576,0.0,0.5331172431441122,1.87576,21.666666666666668,17.5,0.10718628571428572,18.333333333333332,0.0,0.0,41.3775595,,10.0,1.87576,0.0
anti_inflammatory_growth_factor_hbo_moisture,mean_perfusion_wound,1.0,0.0,1.0,0.594312,8.333333333333334,3.3333333333333335,0.3,28.333333333333332,0.500241,50.024100000000004,16.583078833333335,0.49975899999999995,1.6666666666666667,0.500241,0.0
anti_inflammatory_growth_factor_hbo_moisture,scar_magnitude,1.11745,34.166666666666664,0.8948946261577698,1.11745,34.166666666666664,,,20.833333333333332,0.0,0.0,29.125599500000007,1.11745,,1.11745,0.0
anti_inflammatory_growth_factor_hbo_moisture,n_neutrophils,9.0,1.6666666666666667,0.1111111111111111,9.0,1.6666666666666667,5.0,1.8,6.666666666666667,9.0,100.0,34.166666666666664,0.0,,0.0,0.0
anti_inflammatory_growth_factor_hbo_moisture,mean_mmp_wound,0.635685,2.5,1.5731061768014034,0.635685,2.5,31.666666666666664,0.020074263157894737,34.166666666666664,0.6262600599999999,98.51735686700172,7.158975808333335,0.00942494,,0.00942494,0.0
anti_inflammatory_growth_factor_hbo_moisture,mean_fibronectin_wound,0.36046199999999995,34.166666666666664,2.7742175319451152,0.474087,5.0,,,29.166666666666668,0.36046199999999995,76.03288004100513,7.764554166666669,,,0.113625,0.224775
anti_inflammatory_growth_factor_hbo_moisture_msc,wound_closure_pct,100.0,0.0,0.01,100.0,22.5,22.5,4.444444444444445,22.5,100.0,100.0,1288.1943083333333,0.0,20.0,100.0,0.0
anti_inflammatory_growth_factor_hbo_moisture_msc,mean_infl_wound,0.511079,1.6666666666666667,1.9566446674584557,0.511079,1.6666666666666667,32.5,0.01572550769230769,34.166666666666664,0.5052762799999999,98.86461388552455,4.4977180916666635,0.00580272,,0.00580272,0.0
anti_inflammatory_growth_factor_hbo_moisture_msc,mean_collagen_wound,1.70567,0.0,0.5862798782882973,1.70567,21.666666666666668,17.5,0.09746685714285715,19.166666666666668,0.0,0.0,36.67141233333335,,9.166666666666666,1.70567,0.0
anti_inflammatory_growth_factor_hbo_moisture_msc,mean_perfusion_wound,1.0,0.0,1.0,0.594391,8.333333333333334,3.3333333333333335,0.3,29.166666666666668,0.500712,50.071200000000005,16.53444425,0.49928799999999995,1.6666666666666667,0.500712,0.0
anti_inflammatory_growth_factor_hbo_moisture_msc,scar_magnitude,1.08811,34.166666666666664,0.9190247309555101,1.08811,34.166666666666664,,,21.666666666666668,0.0,0.0,28.001449000000004,1.08811,,1.08811,0.0
anti_inflammatory_growth_factor_hbo_moisture_msc,n_neutrophils,10.0,3.3333333333333335,0.1,10.0,3.3333333333333335,4.166666666666666,2.4000000000000004,7.5,10.0,100.0,42.50000000000001,0.0,,0.0,0.0
anti_inflammatory_growth_factor_hbo_moisture_msc,mean_mmp_wound,0.573378,2.5,1.744050172835372,0.573378,2.5,31.666666666666664,0.01810667368421053,34.166666666666664,0.56472568,98.4909919808573,6.354633716666666,0.00865232,,0.00865232,0.0
anti_inflammatory_growth_factor_hbo_moisture_msc,mean_fibronectin_wound,0.357897,34.166666666666664,2.79409997848543,0.475561,5.0,,,30.833333333333332,0.357897,75.25785335635177,8.216395416666671,,,0.117664,0.224775
anti_inflammatory_growth_factor_hbo_moisture_msc_npwt,wound_closure_pct,100.0,0.0,0.01,100.0,22.5,22.5,4.444444444444445,22.5,100.0,100.0,1274.3055916666665,0.0,18.333333333333332,100.0,0.0
anti_inflammatory_growth_factor_hbo_moisture_msc_npwt,mean_infl_wound,0.502815,1.6666666666666667,1.9888030388910434,0.502815,1.6666666666666667,32.5,0.01547123076923077,34.166666666666664,0.4992956,99.30006065849268,4.214468308333335,0.0035194,,0.0035194,0.0
anti_inflammatory_growth_factor_hbo_moisture_msc_npwt,mean_collagen_wound,2.07972,0.0,0.4808339584174793,2.07972,21.666666666666668,18.333333333333332,0.11343927272727274,19.166666666666668,0.0,0.0,44.432228666666674,,10.833333333333332,2.07972,0.0
anti_inflammatory_growth_factor_hbo_moisture_msc_npwt,mean_perfusion_wound,1.0,0.0,1.0,0.594455,8.333333333333334,3.3333333333333335,0.3,25.833333333333332,0.504656,50.4656,16.47853675,0.495344,1.6666666666666667,0.504656,0.0
anti_inflammatory_growth_factor_hbo_moisture_msc_npwt,scar_magnitude,1.019,34.166666666666664,0.9813542688910698,1.019,34.166666666666664,,,21.666666666666668,0.0,0.0,26.831594000000006,1.019,,1.019,0.0
anti_inflammatory_growth_factor_hbo_moisture_msc_npwt,n_neutrophils,10.0,3.3333333333333335,0.1,10.0,3.3333333333333335,5.833333333333332,1.7142857142857146,9.166666666666666,10.0,100.0,45.833333333333336,0.0,,0.0,0.0
anti_inflammatory_growth_factor_hbo_moisture_msc_npwt,mean_mmp_wound,0.740761,3.3333333333333335,1.3499630785098027,0.740761,3.3333333333333335,30.833333333333332,0.024024681081081082,34.166666666666664,0.696722,94.05489759855067,7.916483833333333,0.044039,,0.044039,0.0
anti_inflammatory_growth_factor_hbo_moisture_msc_npwt,mean_fibronectin_wound,0.36135300000000004,34.166666666666664,2.7673770523560064,0.476389,5.0,,,30.833333333333332,0.36135300000000004,75.85250708979427,8.024392916666667,,,0.115036,0.224775
anti_inflammatory_growth_factor_hbo_moisture_npwt,wound_closure_pct,100.0,0.0,0.01,100.0,20.0,20.0,5.0,20.0,100.0,100.0,1177.0835000000002,0.0,16.666666666666668,100.0,0.0
anti_inflammatory_growth_factor_hbo_moisture_npwt,mean_infl_wound,0.505305,1.6666666666666667,1.9790027804989065,0.505305,1.6666666666666667,32.5,0.015547846153846153,34.166666666666664,0.50239242,99.42359960815745,4.266430891666668,0.00291258,,0.00291258,0.0
anti_inflammatory_growth_factor_hbo_moisture_npwt,mean_collagen_wound,1.45789,0.0,0.685922806247385,1.45789,21.666666666666668,17.5,0.083308,18.333333333333332,0.0,0.0,32.01717516666667,,10.0,1.45789,0.0
anti_inflammatory_growth_factor_hbo_moisture_npwt,mean_perfusion_wound,1.0,0.0,1.0,0.59441,8.333333333333334,3.3333333333333335,0.3,29.166666666666668,0.50707,50.707,16.45335341666667,0.49293,1.6666666666666667,0.50707,0.0
anti_inflammatory_growth_factor_hbo_moisture_npwt,scar_magnitude,1.03159,34.166666666666664,0.9693773689159453,1.03159,34.166666666666664,,,20.0,0.0,0.0,27.45991716666667,1.03159,,1.03159,0.0
anti_inflammatory_growth_factor_hbo_moisture_npwt,n_neutrophils,10.0,3.3333333333333335,0.1,10.0,3.3333333333333335,4.166666666666666,2.4000000000000004,7.5,10.0,100.0,35.833333333333336,0.0,,0.0,0.0
anti_inflammatory_growth_factor_hbo_moisture_npwt,mean_mmp_wound,0.754853,3.3333333333333335,1.324761244904637,0.754853,3.3333333333333335,30.833333333333332,0.02448171891891892,34.166666666666664,0.74562681,98.77775010498733,7.320322329166666,0.00922619,,0.00922619,0.0
anti_inflammatory_growth_factor_hbo_moisture_npwt,mean_fibronectin_wound,0.358276,34.166666666666664,2.7911442574998047,0.472873,4.166666666666667,,,30.0,0.358276,75.76579758201461,7.8748266666666655,,,0.114597,0.224775
anti_inflammatory_growth_factor_hbo_msc,wound_closure_pct,100.0,0.0,0.01,100.0,22.5,22.5,4.444444444444445,22.5,100.0,100.0,1520.8333916666663,0.0,17.5,100.0,0.0
anti_inflammatory_growth_factor_hbo_msc,mean_infl_wound,0.448373,1.6666666666666667,2.2302859449610035,0.448373,1.6666666666666667,32.5,0.013796092307692309,34.166666666666664,0.44801913400000004,99.92107776338005,3.567961019166667,0.000353866,,0.000353866,0.0
anti_inflammatory_growth_factor_hbo_msc,mean_collagen_wound,2.85233,0.0,0.35059056981485315,2.85233,21.666666666666668,18.333333333333332,0.15558163636363637,19.166666666666668,0.0,0.0,61.320328083333344,,10.833333333333332,2.85233,0.0
anti_inflammatory_growth_factor_hbo_msc,mean_perfusion_wound,1.0,0.0,1.0,0.594452,8.333333333333334,3.3333333333333335,0.3,30.0,0.500655,50.06549999999999,16.429874666666667,0.49934500000000004,1.6666666666666667,0.500655,0.0
anti_inflammatory_growth_factor_hbo_msc,scar_magnitude,0.867537,34.166666666666664,1.1526885884982427,0.867537,34.166666666666664,,,19.166666666666668,0.0,0.0,23.414326666666664,0.867537,,0.867537,0.0
anti_inflammatory_growth_factor_hbo_msc,n_neutrophils,13.0,3.3333333333333335,0.07692307692307693,13.0,3.3333333333333335,5.0,2.6,8.333333333333334,13.0,100.0,49.166666666666664,0.0,,0.0,0.0
anti_inflammatory_growth_factor_hbo_msc,mean_mmp_wound,0.449288,3.3333333333333335,2.2257438435925283,0.449288,3.3333333333333335,30.833333333333332,0.014571502702702703,34.166666666666664,0.4237164,94.30841687291893,7.535518333333335,0.0255716,,0.0255716,0.0
anti_inflammatory_growth_factor_hbo_msc,mean_fibronectin_wound,0.366193,34.166666666666664,2.7308004249125464,0.484221,5.0,,,31.666666666666668,0.366193,75.62517941188011,8.576652916666669,,,0.118028,0.224775
anti_inflammatory_growth_factor_hbo_msc_npwt,wound_closure_pct,100.0,0.0,0.01,100.0,20.0,20.0,5.0,20.0,100.0,100.0,1156.2497833333334,0.0,16.666666666666668,100.0,0.0
anti_inflammatory_growth_factor_hbo_msc_npwt,mean_infl_wound,0.504433,1.6666666666666667,1.9824238303203794,0.504433,1.6666666666666667,32.5,0.015521015384615386,34.166666666666664,0.50130715,99.3803240469993,3.982905679166668,0.00312585,,0.00312585,0.0
anti_inflammatory_growth_factor_hbo_msc_npwt,mean_collagen_wound,1.47981,0.0,0.6757624289604747,1.47981,20.833333333333332,17.5,0.08456057142857143,18.333333333333332,0.0,0.0,32.751620166666655,,10.0,1.47981,0.0
anti_inflammatory_growth_factor_hbo_msc_npwt,mean_perfusion_wound,1.0,0.0,1.0,0.594421,8.333333333333334,3.3333333333333335,0.3,30.0,0.483791,48.3791,16.591468833333337,0.5162089999999999,1.6666666666666667,0.483791,0.0
anti_inflammatory_growth_factor_hbo_msc_npwt,scar_magnitude,0.956159,34.166666666666664,1.0458511607379108,0.956159,34.166666666666664,,,20.0,0.0,0.0,25.298288916666667,0.956159,,0.956159,0.0
anti_inflammatory_growth_factor_hbo_msc_npwt,n_neutrophils,11.0,3.3333333333333335,0.09090909090909091,11.0,3.3333333333333335,5.0,2.2,8.333333333333334,11.0,100.0,41.66666666666667,0.0,,0.0,0.0
anti_inflammatory_growth_factor_hbo_msc_npwt,mean_mmp_wound,0.629201,3.3333333333333335,1.5893172452046325,0.629201,3.3333333333333335,30.833333333333332,0.02040651891891892,34.166666666666664,0.6185336,98.3046117218504,7.858349833333332,0.0106674,,0.0106674,0.0
anti_inflammatory_growth_factor_hbo_msc_npwt,mean_fibronectin_wound,0.356134,34.166666666666664,2.8079318458782367,0.468675,4.166666666666667,,,30.0,0.356134,75.9874113191444,7.676454999999999,,,0.112541,0.224775
anti_inflammatory_growth_factor_hbo_npwt,wound_closure_pct,100.0,0.0,0.01,100.0,19.166666666666668,19.166666666666668,5.217391304347826,19.166666666666668,100.0,100.0,1121.5276666666668,0.0,17.5,100.0,0.0
anti_inflammatory_growth_factor_hbo_npwt,mean_infl_wound,0.499729,1.6666666666666667,2.001084587846613,0.499729,1.6666666666666667,32.5,0.015376276923076922,34.166666666666664,0.49703726,99.46136005715097,4.130772475,0.00269174,,0.00269174,0.0
anti_inflammatory_growth_factor_hbo_npwt,mean_collagen_wound,1.79185,0.0,0.55808242877473,1.79185,21.666666666666668,18.333333333333332,0.09773727272727273,19.166666666666668,0.0,0.0,38.39678566666666,,10.833333333333332,1.79185,0.0
anti_inflammatory_growth_factor_hbo_npwt,mean_perfusion_wound,1.0,0.0,1.0,0.594488,8.333333333333334,3.3333333333333335,0.3,29.166666666666668,0.493012,49.3012,16.549593416666667,0.506988,1.6666666666666667,0.493012,0.0
anti_inflammatory_growth_factor_hbo_npwt,scar_magnitude,0.994954,34.166666666666664,1.0050715912494448,0.994954,34.166666666666664,,,19.166666666666668,0.0,0.0,26.565653416666663,0.994954,,0.994954,0.0
anti_inflammatory_growth_factor_hbo_npwt,n_neutrophils,10.0,2.5,0.1,10.0,2.5,5.0,2.0,7.5,10.0,100.0,44.16666666666667,0.0,,0.0,0.0
anti_inflammatory_growth_factor_hbo_npwt,mean_mmp_wound,0.663908,3.3333333333333335,1.5062327912903595,0.663908,3.3333333333333335,30.833333333333332,0.021532151351351354,34.166666666666664,0.6585268700000001,99.18947655398038,6.9253357625,0.00538113,,0.00538113,0.0
anti_inflammatory_growth_factor_hbo_npwt,mean_fibronectin_wound,0.35584899999999997,34.166666666666664,2.8101807227222784,0.472777,5.0,,,29.166666666666668,0.35584899999999997,75.26783240301452,7.890284583333332,,,0.116928,0.224775
anti_inflammatory_growth_factor_moisture,wound_closure_pct,100.0,0.0,0.01,100.0,20.0,20.0,5.0,20.0,100.0,100.0,1190.9721666666662,0.0,16.666666666666668,100.0,0.0
anti_inflammatory_growth_factor_moisture,mean_infl_wound,0.513483,1.6666666666666667,1.9474841426103686,0.513483,1.6666666666666667,31.666666666666668,0.01621525263157895,34.166666666666664,0.5077106,98.87583425351959,4.5162844666666695,0.0057724,,0.0057724,0.0
anti_inflammatory_growth_factor_moisture,mean_collagen_wound,1.07783,0.0,0.927790096768507,1.07783,21.666666666666668,17.5,0.061590285714285715,18.333333333333332,0.0,0.0,23.249767499999997,,9.166666666666666,1.07783,0.0
anti_inflammatory_growth_factor_moisture,mean_perfusion_wound,1.0,0.0,1.0,0.417,11.666666666666666,5.0,0.2,29.166666666666668,0.366177,36.6177,21.760033500000006,0.633823,3.333333333333333,0.366177,0.0
anti_inflammatory_growth_factor_moisture,scar_magnitude,1.10191,34.166666666666664,0.9075151328148398,1.10191,34.166666666666664,,,20.833333333333332,0.0,0.0,28.787046749999995,1.10191,,1.10191,0.0
anti_inflammatory_growth_factor_moisture,n_neutrophils,13.0,3.3333333333333335,0.07692307692307693,13.0,3.3333333333333335,5.0,2.6,8.333333333333334,13.0,100.0,55.833333333333336,0.0,,0.0,0.0
anti_inflammatory_growth_factor_moisture,mean_mmp_wound,0.696721,2.5,1.4352947593082452,0.696721,2.5,31.666666666666664,0.022001715789473686,34.166666666666664,0.6869677900000001,98.60012688005672,7.271619670833333,0.00975321,,0.00975321,0.0
anti_inflammatory_growth_factor_moisture,mean_fibronectin_wound,0.36256599999999994,34.166666666666664,2.758118521869122,0.476776,5.0,,,30.0,0.36256599999999994,76.04535463194455,7.967895416666666,,,0.11421,0.224775
anti_inflammatory_growth_factor_moisture_msc,wound_closure_pct,100.0,0.0,0.01,100.0,21.666666666666668,21.666666666666668,4.615384615384615,21.666666666666668,100.0,100.0,1302.083225,0.0,19.166666666666668,100.0,0.0
anti_inflammatory_growth_factor_moisture_msc,mean_infl_wound,0.504094,1.6666666666666667,1.9837569977028093,0.504094,1.6666666666666667,32.5,0.015510584615384617,34.166666666666664,0.49783478000000003,98.75832285248386,4.841348708333332,0.00625922,,0.00625922,0.0
anti_inflammatory_growth_factor_moisture_msc,mean_collagen_wound,1.99929,0.0,0.5001775630348774,1.99929,21.666666666666668,17.5,0.11424514285714286,18.333333333333332,0.0,0.0,43.559787333333325,,10.0,1.99929,0.0
anti_inflammatory_growth_factor_moisture_msc,mean_perfusion_wound,1.0,0.0,1.0,0.489588,5.0,3.3333333333333335,0.3,20.833333333333332,0.437983,43.7983,19.101616250000003,0.562017,1.6666666666666667,0.437983,0.0
anti_inflammatory_growth_factor_moisture_msc,scar_magnitude,1.16432,34.166666666666664,0.8588704136319912,1.16432,34.166666666666664,,,22.5,0.0,0.0,29.68407066666667,1.16432,,1.16432,0.0
anti_inflammatory_growth_factor_moisture_msc,n_neutrophils,12.0,3.3333333333333335,0.08333333333333333,12.0,3.3333333333333335,4.166666666666666,2.8800000000000003,7.5,12.0,100.0,40.833333333333336,0.0,,0.0,0.0
anti_inflammatory_growth_factor_moisture_msc,mean_mmp_wound,0.519012,2.5,1.9267377247539554,0.519012,2.5,31.666666666666664,0.01638985263157895,34.166666666666664,0.5032317000000001,96.95955006820652,7.496470208333334,0.0157803,,0.0157803,0.0
anti_inflammatory_growth_factor_moisture_msc,mean_fibronectin_wound,0.36728,34.166666666666664,2.7227183620126336,0.482996,5.0,,,30.833333333333332,0.36728,76.04203761521835,8.199665416666667,,,0.115716,0.224775
anti_inflammatory_growth_factor_moisture_msc_npwt,wound_closure_pct,100.0,0.0,0.01,100.0,20.0,20.0,5.0,20.0,100.0,100.0,1107.6389166666663,0.0,16.666666666666668,100.0,0.0
anti_inflammatory_growth_factor_moisture_msc_npwt,mean_infl_wound,0.501373,1.6666666666666667,1.9945230397328937,0.501373,1.6666666666666667,32.5,0.015426861538461538,34.166666666666664,0.49883091999999996,99.49297628711558,4.0280154249999995,0.00254208,,0.00254208,0.0
anti_inflammatory_growth_factor_moisture_msc_npwt,mean_collagen_wound,1.6912,0.0,0.5912961210974456,1.6912,21.666666666666668,18.333333333333332,0.09224727272727273,19.166666666666668,0.0,0.0,36.42204458333334,,10.833333333333332,1.6912,0.0
anti_inflammatory_growth_factor_moisture_msc_npwt,mean_perfusion_wound,1.0,0.0,1.0,0.489587,4.166666666666667,3.3333333333333335,0.3,29.166666666666668,0.445667,44.5667,18.858136249999998,0.554333,1.6666666666666667,0.445667,0.0
anti_inflammatory_growth_factor_moisture_msc_npwt,scar_magnitude,0.972397,34.166666666666664,1.0283865540514832,0.972397,34.166666666666664,,,19.166666666666668,0.0,0.0,26.114704833333334,0.972397,,0.972397,0.0
anti_inflammatory_growth_factor_moisture_msc_npwt,n_neutrophils,10.0,2.5,0.1,10.0,2.5,5.833333333333334,1.7142857142857142,8.333333333333334,10.0,100.0,41.66666666666667,0.0,,0.0,0.0
anti_inflammatory_growth_factor_moisture_msc_npwt,mean_mmp_wound,0.601762,2.5,1.6617865534879237,0.601762,2.5,31.666666666666664,0.01900301052631579,34.166666666666664,0.5784750000000001,96.13019765289268,6.7716633333333345,0.023287,,0.023287,0.0
anti_inflammatory_growth_factor_moisture_msc_npwt,mean_fibronectin_wound,0.36002599999999996,34.166666666666664,2.7775771749818072,0.476676,5.0,,,30.0,0.36002599999999996,75.52845119116547,7.879275416666668,,,0.11665,0.224775
anti_inflammatory_growth_factor_moisture_npwt,wound_closure_pct,100.0,0.0,0.01,100.0,19.166666666666668,19.166666666666668,5.217391304347826,19.166666666666668,100.0,100.0,1163.1944666666668,0.0,15.833333333333334,100.0,0.0
anti_inflammatory_growth_factor_moisture_npwt,mean_infl_wound,0.503918,1.6666666666666667,1.9844498509678163,0.503918,1.6666666666666667,32.5,0.01550516923076923,34.166666666666664,0.50105192,99.43124079711382,4.189999108333333,0.00286608,,0.00286608,0.0
anti_inflammatory_growth_factor_moisture_npwt,mean_collagen_wound,1.81855,0.0,0.5498886475488713,1.81855,21.666666666666668,18.333333333333332,0.09919363636363637,19.166666666666668,0.0,0.0,39.023883166666685,,9.999999999999998,1.81855,0.0
anti_inflammatory_growth_factor_moisture_npwt,mean_perfusion_wound,1.0,0.0,1.0,0.427618,10.833333333333334,5.0,0.2,29.166666666666668,0.369311,36.9311,21.479647083333326,0.630689,3.333333333333333,0.369311,0.0
anti_inflammatory_growth_factor_moisture_npwt,scar_magnitude,1.00668,34.166666666666664,0.9933643263003139,1.00668,34.166666666666664,,,19.166666666666668,0.0,0.0,26.851546583333338,1.00668,,1.00668,0.0
anti_inflammatory_growth_factor_moisture_npwt,n_neutrophils,14.0,3.3333333333333335,0.07142857142857142,14.0,3.3333333333333335,4.166666666666666,3.3600000000000003,7.5,14.0,100.0,44.16666666666667,0.0,,0.0,0.0
